0.48	11.24	md to me
2.56	9.16	[Music]
14.64	27.32	guys
17.40	24.56	[Music]
42.00	3.40	yeah i got it
49.72	7.97	[Music]
75.52	3.00	okay
87.13	13.35	[Music]
97.28	9.37	i have two sponsors
100.48	6.17	[Music]
114.73	9.47	[Music]
120.12	4.08	i'm sure
126.05	3.12	[Music]
130.00	3.00	okay
138.01	3.10	[Music]
144.36	7.77	[Music]
150.72	6.88	nice job
152.13	7.55	[Music]
157.60	3.12	yep tanks need to pump at the start
159.68	2.00	five
160.72	1.92	four
161.68	2.00	three
162.64	2.93	two
163.68	5.01	one
165.57	3.12	[Music]
172.40	2.96	nope i don't think no
176.64	3.04	we still have crusader aurora up in
178.64	4.20	group five
179.68	3.16	i'll fix
190.02	3.82	[Music]
194.96	3.52	you should come to the front yeah yeah
196.88	5.32	sorry
198.48	3.72	yeah it's just like patchwork
212.08	4.64	if you get gays running up the ramp is a
214.16	4.64	pretty good idea or just run far away
216.72	3.60	and be careful of the pats
218.80	3.68	there's a bunch of pats on the side that
220.32	4.64	we came from
222.48	5.20	how long does it fix it is it like
224.96	4.16	it's about the same as uh
227.68	3.68	okay
229.12	4.24	okay here it is go to top threat it'll
231.36	4.64	probably be me yeah
233.36	2.64	kill me help me
237.52	3.52	i have to be ready to keep the keep the
239.52	3.84	tanks up our moon you're not here in a
241.04	2.32	tornado
243.52	3.36	absolutely ready to keep the tanks
244.64	2.24	though
249.84	3.84	big kills on truck agora
252.00	5.44	this is threat i think
253.68	3.76	yeah yeah yeah it killed a pet
257.52	2.32	trot
260.00	4.08	you're in the volcano yeah it's going to
262.16	4.64	kill this pet it's going to kill us but
264.08	2.72	now it's threat
273.89	3.71	[Music]
276.16	2.48	tank phase in 10 seconds make sure you
277.60	4.76	guys are staying out of volcanoes
278.64	3.72	they're bigger than they look
285.12	4.80	brett's going to reset
287.20	7.16	at the at the tank face here it is
289.92	4.44	it's on moon where you feed
296.33	3.25	[Music]
305.63	3.31	[Music]
309.12	6.56	it's both i think i think it's almost
311.04	4.64	three both top three plus top hills
317.28	5.24	just like that
319.52	3.00	alright
326.58	3.13	[Music]
334.55	5.77	[Music]
336.72	3.60	i think we'll save it
346.80	4.08	kite phase in two seconds
349.28	3.76	it usually goes for a cut first let's
350.88	2.16	see
363.68	6.32	he's going up the ramp
